cell,assigned,dominant,continent,share,land_frac,verdict,breakdown,rows,images
Antarctica_165_-80_170_-75,Antarctica,Antarctica,Antarctica,1.0,0.068,ocean-label-kept,Antarctica 100%,0,0
Antarctica_170_-80_175_-75,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_175_-80_180_-75,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-180_-75_-175_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-175_-75_-170_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-170_-75_-165_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-165_-75_-160_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-160_-75_-155_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-155_-75_-150_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-150_-75_-145_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-145_-75_-140_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-140_-75_-135_-70,Antarctica,Antarctica,Antarctica,1.0,0.014,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-135_-75_-130_-70,Antarctica,Antarctica,Antarctica,1.0,0.047,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-130_-75_-125_-70,Antarctica,Antarctica,Antarctica,1.0,0.098,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-125_-75_-120_-70,Antarctica,Antarctica,Antarctica,1.0,0.129,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-120_-75_-115_-70,Antarctica,Antarctica,Antarctica,1.0,0.121,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-115_-75_-110_-70,Antarctica,Antarctica,Antarctica,1.0,0.101,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-110_-75_-105_-70,Antarctica,Antarctica,Antarctica,1.0,0.001,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-105_-75_-100_-70,Antarctica,Antarctica,Antarctica,1.0,0.145,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-100_-75_-95_-70,Antarctica,Antarctica,Antarctica,1.0,0.458,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-95_-75_-90_-70,Antarctica,Antarctica,Antarctica,1.0,0.376,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-90_-75_-85_-70,Antarctica,Antarctica,Antarctica,1.0,0.376,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-85_-75_-80_-70,Antarctica,Antarctica,Antarctica,1.0,0.286,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-80_-75_-75_-70,Antarctica,Antarctica,Antarctica,1.0,0.341,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-75_-75_-70_-70,Antarctica,Antarctica,Antarctica,1.0,0.566,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-70_-75_-65_-70,Antarctica,Antarctica,Antarctica,1.0,0.838,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-65_-75_-60_-70,Antarctica,Antarctica,Antarctica,1.0,0.73,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-60_-75_-55_-70,Antarctica,Antarctica,Antarctica,1.0,0.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-55_-75_-50_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-50_-75_-45_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-45_-75_-40_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-40_-75_-35_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-35_-75_-30_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-30_-75_-25_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-25_-75_-20_-70,Antarctica,Antarctica,Antarctica,1.0,0.018,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-20_-75_-15_-70,Antarctica,Antarctica,Antarctica,1.0,0.118,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-15_-75_-10_-70,Antarctica,Antarctica,Antarctica,1.0,0.536,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-10_-75_-5_-70,Antarctica,Antarctica,Antarctica,1.0,0.77,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-5_-75_0_-70,Antarctica,Antarctica,Antarctica,1.0,0.741,ocean-label-kept,Antarctica 100%,0,0
Antarctica_0_-75_5_-70,Antarctica,Antarctica,Antarctica,1.0,0.818,ocean-label-kept,Antarctica 100%,0,0
Antarctica_5_-75_10_-70,Antarctica,Antarctica,Antarctica,1.0,0.905,ocean-label-kept,Antarctica 100%,0,0
Antarctica_10_-75_15_-70,Antarctica,Antarctica,Antarctica,1.0,0.912,ocean-label-kept,Antarctica 100%,0,0
Antarctica_15_-75_20_-70,Antarctica,Antarctica,Antarctica,1.0,0.912,ocean-label-kept,Antarctica 100%,0,0
Antarctica_20_-75_25_-70,Antarctica,Antarctica,Antarctica,1.0,0.867,ocean-label-kept,Antarctica 100%,0,0
Antarctica_25_-75_30_-70,Antarctica,Antarctica,Antarctica,1.0,0.855,ocean-label-kept,Antarctica 100%,0,0
Antarctica_30_-75_35_-70,Antarctica,Antarctica,Antarctica,1.0,0.98,ocean-label-kept,Antarctica 100%,0,0
Antarctica_35_-75_40_-70,Antarctica,Antarctica,Antarctica,1.0,0.998,ocean-label-kept,Antarctica 100%,0,0
Antarctica_40_-75_45_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_45_-75_50_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_50_-75_55_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_55_-75_60_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_60_-75_65_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_65_-75_70_-70,Antarctica,Antarctica,Antarctica,1.0,0.785,ocean-label-kept,Antarctica 100%,0,0
Antarctica_70_-75_75_-70,Antarctica,Antarctica,Antarctica,1.0,0.86,ocean-label-kept,Antarctica 100%,0,0
Antarctica_75_-75_80_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_80_-75_85_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_85_-75_90_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_90_-75_95_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_95_-75_100_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_100_-75_105_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_105_-75_110_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_110_-75_115_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_115_-75_120_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_120_-75_125_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_125_-75_130_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_130_-75_135_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_135_-75_140_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_140_-75_145_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_145_-75_150_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_150_-75_155_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_155_-75_160_-70,Antarctica,Antarctica,Antarctica,1.0,1.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_160_-75_165_-70,Antarctica,Antarctica,Antarctica,1.0,0.858,ocean-label-kept,Antarctica 100%,0,0
Antarctica_165_-75_170_-70,Antarctica,Antarctica,Antarctica,1.0,0.467,ocean-label-kept,Antarctica 100%,0,0
Antarctica_170_-75_175_-70,Antarctica,Antarctica,Antarctica,1.0,0.015,ocean-label-kept,Antarctica 100%,0,0
Antarctica_175_-75_180_-70,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-180_-70_-175_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-175_-70_-170_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-170_-70_-165_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-165_-70_-160_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-160_-70_-155_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-155_-70_-150_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-150_-70_-145_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-145_-70_-140_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-140_-70_-135_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-135_-70_-130_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-130_-70_-125_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-125_-70_-120_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-120_-70_-115_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-115_-70_-110_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-110_-70_-105_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-105_-70_-100_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-100_-70_-95_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-95_-70_-90_-65,Antarctica,Antarctica,Antarctica,1.0,0.0,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-90_-70_-85_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-85_-70_-80_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-80_-70_-75_-65,Antarctica,Antarctica,Antarctica,1.0,0.006,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-75_-70_-70_-65,Antarctica,Antarctica,Antarctica,1.0,0.097,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-70_-70_-65_-65,Antarctica,Antarctica,Antarctica,1.0,0.364,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-65_-70_-60_-65,Antarctica,Antarctica,Antarctica,1.0,0.288,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-60_-70_-55_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-55_-70_-50_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-50_-70_-45_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-45_-70_-40_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-40_-70_-35_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-35_-70_-30_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-30_-70_-25_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-25_-70_-20_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-20_-70_-15_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-15_-70_-10_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-10_-70_-5_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-5_-70_0_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_0_-70_5_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_5_-70_10_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_10_-70_15_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_15_-70_20_-65,Antarctica,Antarctica,Antarctica,1.0,0.008,ocean-label-kept,Antarctica 100%,0,0
Antarctica_20_-70_25_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_25_-70_30_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_30_-70_35_-65,Antarctica,Antarctica,Antarctica,1.0,0.098,ocean-label-kept,Antarctica 100%,0,0
Antarctica_35_-70_40_-65,Antarctica,Antarctica,Antarctica,1.0,0.06,ocean-label-kept,Antarctica 100%,0,0
Antarctica_40_-70_45_-65,Antarctica,Antarctica,Antarctica,1.0,0.34,ocean-label-kept,Antarctica 100%,0,0
Antarctica_45_-70_50_-65,Antarctica,Antarctica,Antarctica,1.0,0.507,ocean-label-kept,Antarctica 100%,0,0
Antarctica_50_-70_55_-65,Antarctica,Antarctica,Antarctica,1.0,0.777,ocean-label-kept,Antarctica 100%,0,0
Antarctica_55_-70_60_-65,Antarctica,Antarctica,Antarctica,1.0,0.623,ocean-label-kept,Antarctica 100%,0,0
Antarctica_60_-70_65_-65,Antarctica,Antarctica,Antarctica,1.0,0.492,ocean-label-kept,Antarctica 100%,0,0
Antarctica_65_-70_70_-65,Antarctica,Antarctica,Antarctica,1.0,0.393,ocean-label-kept,Antarctica 100%,0,0
Antarctica_70_-70_75_-65,Antarctica,Antarctica,Antarctica,1.0,0.012,ocean-label-kept,Antarctica 100%,0,0
Antarctica_75_-70_80_-65,Antarctica,Antarctica,Antarctica,1.0,0.201,ocean-label-kept,Antarctica 100%,0,0
Antarctica_80_-70_85_-65,Antarctica,Antarctica,Antarctica,1.0,0.481,ocean-label-kept,Antarctica 100%,0,0
Antarctica_85_-70_90_-65,Antarctica,Antarctica,Antarctica,1.0,0.619,ocean-label-kept,Antarctica 100%,0,0
Antarctica_90_-70_95_-65,Antarctica,Antarctica,Antarctica,1.0,0.679,ocean-label-kept,Antarctica 100%,0,0
Antarctica_95_-70_100_-65,Antarctica,Antarctica,Antarctica,1.0,0.689,ocean-label-kept,Antarctica 100%,0,0
Antarctica_100_-70_105_-65,Antarctica,Antarctica,Antarctica,1.0,0.796,ocean-label-kept,Antarctica 100%,0,0
Antarctica_105_-70_110_-65,Antarctica,Antarctica,Antarctica,1.0,0.686,ocean-label-kept,Antarctica 100%,0,0
Antarctica_110_-70_115_-65,Antarctica,Antarctica,Antarctica,1.0,0.766,ocean-label-kept,Antarctica 100%,0,0
Antarctica_115_-70_120_-65,Antarctica,Antarctica,Antarctica,1.0,0.578,ocean-label-kept,Antarctica 100%,0,0
Antarctica_120_-70_125_-65,Antarctica,Antarctica,Antarctica,1.0,0.623,ocean-label-kept,Antarctica 100%,0,0
Antarctica_125_-70_130_-65,Antarctica,Antarctica,Antarctica,1.0,0.648,ocean-label-kept,Antarctica 100%,0,0
Antarctica_130_-70_135_-65,Antarctica,Antarctica,Antarctica,1.0,0.755,ocean-label-kept,Antarctica 100%,0,0
Antarctica_135_-70_140_-65,Antarctica,Antarctica,Antarctica,1.0,0.715,ocean-label-kept,Antarctica 100%,0,0
Antarctica_140_-70_145_-65,Antarctica,Antarctica,Antarctica,1.0,0.601,ocean-label-kept,Antarctica 100%,0,0
Antarctica_145_-70_150_-65,Antarctica,Antarctica,Antarctica,1.0,0.37,ocean-label-kept,Antarctica 100%,0,0
Antarctica_150_-70_155_-65,Antarctica,Antarctica,Antarctica,1.0,0.275,ocean-label-kept,Antarctica 100%,0,0
Antarctica_155_-70_160_-65,Antarctica,Antarctica,Antarctica,1.0,0.154,ocean-label-kept,Antarctica 100%,0,0
Antarctica_160_-70_165_-65,Antarctica,Antarctica,Antarctica,1.0,0.006,ocean-label-kept,Antarctica 100%,0,0
Antarctica_165_-70_170_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_170_-70_175_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_175_-70_180_-65,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-180_-65_-175_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-175_-65_-170_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-170_-65_-165_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-165_-65_-160_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-160_-65_-155_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-155_-65_-150_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-150_-65_-145_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-145_-65_-140_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-140_-65_-135_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-135_-65_-130_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-130_-65_-125_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-125_-65_-120_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-120_-65_-115_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-115_-65_-110_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-110_-65_-105_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-105_-65_-100_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-100_-65_-95_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-95_-65_-90_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-90_-65_-85_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-85_-65_-80_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-80_-65_-75_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-75_-65_-70_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-70_-65_-65_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-65_-65_-60_-60,Antarctica,Antarctica,Antarctica,1.0,0.088,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-60_-65_-55_-60,Antarctica,Antarctica,Antarctica,1.0,0.104,ocean-label-kept,Antarctica 100%,127,0
Antarctica_-55_-65_-50_-60,Antarctica,Antarctica,Antarctica,1.0,0.001,ocean-label-kept,Antarctica 100%,0,0
Antarctica_-50_-65_-45_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-45_-65_-40_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-40_-65_-35_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-35_-65_-30_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-30_-65_-25_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-25_-65_-20_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-20_-65_-15_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-15_-65_-10_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-10_-65_-5_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_-5_-65_0_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_0_-65_5_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_5_-65_10_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_10_-65_15_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_15_-65_20_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_20_-65_25_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_25_-65_30_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_30_-65_35_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_35_-65_40_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_40_-65_45_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_45_-65_50_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_50_-65_55_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_55_-65_60_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_60_-65_65_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_65_-65_70_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_70_-65_75_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_75_-65_80_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_80_-65_85_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_85_-65_90_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_90_-65_95_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_95_-65_100_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_100_-65_105_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_105_-65_110_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_110_-65_115_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_115_-65_120_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_120_-65_125_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_125_-65_130_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_130_-65_135_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_135_-65_140_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_140_-65_145_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_145_-65_150_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_150_-65_155_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_155_-65_160_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_160_-65_165_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_165_-65_170_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_170_-65_175_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Antarctica_175_-65_180_-60,Antarctica,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-180_-60_-175_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-175_-60_-170_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-170_-60_-165_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-165_-60_-160_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-160_-60_-155_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-155_-60_-150_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-150_-60_-145_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-145_-60_-140_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-140_-60_-135_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-135_-60_-130_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-130_-60_-125_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-125_-60_-120_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-120_-60_-115_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-115_-60_-110_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-110_-60_-105_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-105_-60_-100_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-100_-60_-95_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-95_-60_-90_-55,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-90_-60_-85_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
South_America_-85_-60_-80_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-80_-60_-75_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-75_-60_-70_-55,South America,South America,South America,1.0,0.003,ok,South America 100%,0,0
South_America_-70_-60_-65_-55,South America,South America,South America,1.0,0.035,ok,South America 100%,4,0
South_America_-65_-60_-60_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-60_-60_-55_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-55_-60_-50_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-50_-60_-45_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-45_-60_-40_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-40_-60_-35_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-35_-60_-30_-55,South America,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-30_-60_-25_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-25_-60_-20_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-20_-60_-15_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-15_-60_-10_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-10_-60_-5_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-5_-60_0_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_0_-60_5_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_5_-60_10_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_10_-60_15_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_15_-60_20_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_20_-60_25_-55,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
